0.036581896,0.2732417,0.11406497,0.006111583,0.08176101,0.04825303,0.052870188,0.23617664,0.06370056,0.08723839
0.03658185,0.27324137,0.114064835,0.0061115758,0.08176091,0.048253153,0.052870125,0.23617727,0.0637006,0.08723829
0.036581907,0.2732418,0.11406501,0.006111585,0.08176103,0.048253134,0.052870203,0.23617627,0.06370058,0.08723842
0.03658194,0.27324098,0.114064895,0.0061116023,0.081761256,0.04825318,0.05287005,0.23617692,0.06370051,0.08723866
0.036581952,0.27324107,0.11406493,0.006111604,0.081761286,0.0482531,0.052870065,0.236177,0.063700415,0.08723853
0.036581974,0.27324176,0.114064775,0.006111584,0.081761025,0.04825313,0.052870102,0.2361767,0.06370057,0.087238416
0.03658185,0.27324188,0.11406483,0.006111587,0.081760906,0.04825315,0.052870125,0.2361768,0.0637006,0.08723829
0.036581933,0.27324146,0.11406487,0.0061115776,0.08176078,0.04825317,0.05287014,0.23617688,0.063700624,0.08723849
0.03658185,0.27324188,0.11406483,0.006111587,0.08176074,0.04825315,0.052870125,0.2361768,0.0637006,0.08723845
0.03658198,0.2732418,0.11406479,0.006111574,0.08176088,0.048253134,0.052870106,0.23617673,0.06370058,0.08723842
0.036581922,0.27324188,0.11406461,0.006111587,0.08176106,0.04825315,0.052870125,0.2361768,0.0637006,0.08723829
0.03658184,0.2732418,0.11406479,0.006111574,0.08176072,0.048253134,0.052870106,0.23617716,0.06370058,0.08723842
0.036581896,0.2732417,0.11406475,0.006111583,0.08176101,0.04825312,0.05287009,0.23617709,0.06370056,0.08723823
0.036581922,0.27324188,0.11406483,0.0061115758,0.08176074,0.04825315,0.05287022,0.2361768,0.0637006,0.08723829
0.036581986,0.27324185,0.11406481,0.0061115753,0.0817609,0.048253145,0.052870117,0.23617677,0.063700594,0.08723828
0.036581904,0.27324176,0.114064775,0.006111584,0.081761025,0.04825304,0.0528702,0.2361767,0.06370057,0.087238416
0.036581933,0.27324197,0.114064865,0.006111589,0.081760935,0.048253167,0.052870143,0.23617642,0.063700624,0.08723832
0.036581796,0.27324146,0.11406487,0.0061115897,0.081760935,0.04825317,0.05287014,0.23617688,0.063700624,0.08723849
0.036581993,0.2732419,0.114064835,0.006111576,0.08176107,0.048253156,0.05287023,0.23617637,0.06370061,0.0872383
0.036581945,0.27324155,0.11406491,0.0061115795,0.08176081,0.048253093,0.052870158,0.23617695,0.063700646,0.08723835
0.03658193,0.27324194,0.11406485,0.0061115883,0.08176093,0.04825307,0.052870136,0.2361764,0.06370062,0.08723864
0.036581997,0.27324194,0.11406485,0.0061115883,0.08176108,0.04825307,0.052870136,0.2361764,0.06370062,0.087238304
0.036581874,0.27324206,0.1140649,0.006111591,0.0817608,0.048253093,0.052870158,0.2361765,0.06370064,0.08723835
0.03658193,0.27324194,0.11406485,0.006111577,0.08176093,0.04825316,0.052870136,0.2361764,0.06370062,0.08723847
0.036581997,0.27324194,0.11406485,0.006111577,0.08176093,0.04825316,0.052870136,0.2361764,0.06370062,0.08723847
0.036581837,0.27324176,0.114064775,0.006111584,0.08176087,0.04825304,0.052870102,0.23617713,0.06370057,0.087238416
0.036581993,0.2732419,0.114064835,0.006111564,0.08176091,0.04825325,0.05287013,0.23617637,0.06370061,0.08723846
0.03658185,0.27324137,0.114064835,0.0061115758,0.08176091,0.048253153,0.052870125,0.23617727,0.0637006,0.08723829
0.03658184,0.2732418,0.11406479,0.006111585,0.08176072,0.048253134,0.052870106,0.23617716,0.06370058,0.08723826
0.036581807,0.27324155,0.11406491,0.0061115795,0.08176081,0.048253186,0.052870158,0.23617695,0.063700646,0.08723835
0.036581922,0.27324188,0.11406483,0.0061115758,0.081760906,0.04825315,0.052870125,0.2361768,0.0637006,0.08723829
0.03658184,0.2732418,0.11406479,0.006111585,0.08176088,0.048253134,0.052870203,0.23617673,0.06370058,0.08723842
0.036581907,0.2732418,0.11406479,0.006111562,0.08176072,0.048253044,0.052870106,0.23617716,0.06370058,0.08723842
0.036581937,0.2732415,0.11406488,0.0061115907,0.0817611,0.048253175,0.052870147,0.23617646,0.06370063,0.0872385
0.036581926,0.2732419,0.11406463,0.006111588,0.08176091,0.048253156,0.05287013,0.23617683,0.06370061,0.0872383
0.036581956,0.2732411,0.11406494,0.0061116046,0.08176099,0.0482532,0.052870072,0.23617703,0.06370054,0.087238535
0.036581937,0.27324095,0.11406488,0.0061116014,0.08176125,0.048253175,0.052870143,0.2361769,0.063700505,0.087238654
0.036581974,0.27324176,0.114064775,0.006111561,0.08176087,0.04825313,0.0528702,0.2361767,0.06370057,0.087238416
0.036581982,0.27324182,0.1140648,0.0061115855,0.08176105,0.04825314,0.052870113,0.2361763,0.06370059,0.0872386
0.03658187,0.27324203,0.11406489,0.006111579,0.08176079,0.048253175,0.052870154,0.23617648,0.06370063,0.0872385
0.03658185,0.27324137,0.114064835,0.006111588,0.08176076,0.048253153,0.052870125,0.23617727,0.0637006,0.08723846
0.036581904,0.27324176,0.114064775,0.006111584,0.08176071,0.04825313,0.052870102,0.23617713,0.06370057,0.087238416
0.03658198,0.2732418,0.11406479,0.006111574,0.08176103,0.048253134,0.052870106,0.23617673,0.06370058,0.08723826
0.036581837,0.27324176,0.114064775,0.006111573,0.08176087,0.04825304,0.052870102,0.23617713,0.06370057,0.087238416
0.036581933,0.27324197,0.114064865,0.006111589,0.081760935,0.048253167,0.052870143,0.23617642,0.063700624,0.08723832
0.036581848,0.27324185,0.11406481,0.0061115865,0.0817609,0.048253145,0.052870117,0.23617677,0.063700594,0.08723844
0.036581993,0.2732419,0.114064835,0.006111576,0.08176076,0.048253156,0.05287013,0.23617683,0.06370061,0.0872383
0.036581952,0.27324212,0.114064924,0.0061115813,0.08176082,0.048253193,0.05287017,0.23617655,0.06370065,0.08723819
0.036582004,0.27324146,0.11406487,0.0061115897,0.08176109,0.048253264,0.05287014,0.23617645,0.063700624,0.08723849
0.03658198,0.2732418,0.11406479,0.006111585,0.08176103,0.048253134,0.052870106,0.23617673,0.06370058,0.08723826
0.036582,0.27324197,0.114064865,0.006111589,0.08176109,0.048253167,0.052870143,0.23617642,0.063700624,0.08723815
0.036581922,0.27324188,0.11406483,0.006111587,0.08176074,0.04825315,0.05287022,0.2361768,0.0637006,0.08723829
0.036581896,0.2732417,0.11406475,0.0061115716,0.08176085,0.048253212,0.05287009,0.23617709,0.06370056,0.08723823
0.03658187,0.27324203,0.11406468,0.00611159,0.08176095,0.048253175,0.052870154,0.23617648,0.06370063,0.0872385
0.03658199,0.27324188,0.11406483,0.006111587,0.08176106,0.04825315,0.052870125,0.23617634,0.0637006,0.08723845
0.036581926,0.2732414,0.11406484,0.0061115883,0.08176108,0.04825316,0.05287013,0.23617683,0.06370061,0.08723847
0.03658199,0.27324188,0.11406483,0.006111587,0.08176106,0.04825315,0.052870125,0.23617634,0.0637006,0.08723845
0.03658187,0.27324203,0.11406489,0.00611159,0.08176095,0.048253175,0.052870154,0.23617648,0.06370063,0.087238334
0.0365819,0.27324173,0.114064984,0.0061115837,0.08176102,0.048253123,0.05287019,0.23617667,0.063700564,0.08723824
0.036581848,0.27324185,0.11406481,0.0061115865,0.081761055,0.048253056,0.052870117,0.23617677,0.063700594,0.08723844
0.036581952,0.27324158,0.11406492,0.0061115925,0.08176113,0.04825319,0.052870166,0.23617655,0.06370065,0.08723819
0.03658192,0.27324185,0.11406481,0.0061115865,0.0817609,0.048253145,0.052870117,0.23617677,0.063700594,0.08723844
0.03658205,0.2732418,0.11406479,0.006111585,0.08176103,0.048253134,0.052870203,0.23617627,0.06370058,0.087238595
0.036581933,0.27324197,0.114064865,0.006111589,0.08176109,0.048253078,0.052870143,0.23617642,0.063700624,0.08723832
0.036581922,0.27324188,0.11406483,0.006111587,0.08176074,0.04825306,0.052870125,0.2361768,0.0637006,0.08723845
0.03658196,0.27324113,0.114064954,0.0061115827,0.081760995,0.04825311,0.052870076,0.23617706,0.06370055,0.08723855
0.036581926,0.2732419,0.114064835,0.006111576,0.08176107,0.048253156,0.05287013,0.23617637,0.06370061,0.08723846
0.036581974,0.27324125,0.11406478,0.006111608,0.08176103,0.048253134,0.052870102,0.23617716,0.06370033,0.08723859
0.03658195,0.27324104,0.11406492,0.006111603,0.08176112,0.04825319,0.05287016,0.23617698,0.06370053,0.08723852
0.036581974,0.27324176,0.114064775,0.006111573,0.08176087,0.048253223,0.052870102,0.2361767,0.06370057,0.087238416
0.036581885,0.2732416,0.11406493,0.006111581,0.08176098,0.048253104,0.052870274,0.23617657,0.06370066,0.087238364
0.036581904,0.27324176,0.114064775,0.006111584,0.081761025,0.04825313,0.052870102,0.2361767,0.06370057,0.087238416
0.036581866,0.27324146,0.11406487,0.0061115897,0.08176078,0.048253264,0.05287014,0.23617688,0.063700624,0.08723849
